# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,2.0358310835436773,4.75,0.020088392006153866,0,3.0,0.054305898971530396,0.0,0.0,0.0
 0.09004250232811506,2.047992561134457,4.750004263918587,0.020088392006153866,0.27012750698434523,3.0000000000000004,0.054305898971530396,0.0,1.0053974335752358,0.0
 0.12817598412235667,2.0604747006646944,4.750016992655714,0.05842769673537236,0.38452795236707005,2.999999999999999,0.04973486129030051,0.0,1.2080440559243308,0.0
 0.1579936778385219,2.073274062271238,4.750038091683425,0.09444878439055802,0.47398103351556575,3.0000000000000018,0.04566564579790185,0.0,1.3245516737721488,0.0
 0.18358681883756534,2.0863872060909356,4.750067466473775,0.12834822213792763,0.5507604565126962,3.0000000000000053,0.04203070185895566,0.0,1.3929044837576219,0.0
 0.20652638053088124,2.099810692260635,4.750105022498806,0.16030084047598192,0.619579141592644,3.000000000000005,0.03877313723305826,0.0,1.4305093705817387,0.0
 0.2276110473332269,2.1135410809171846,4.750150665230569,0.1904626539123311,0.682833141999681,3.0,0.03584480204072937,0.0,1.4472414946851722,0.0
 0.2473110552504852,2.127574932197433,4.750204300141111,0.21897332281581372,0.741933165751456,3.0000000000000027,0.033204758385860976,0.0,1.4493261464733613,0.0
 0.26592999478254625,2.141908806238227,4.750265832702481,0.24595823869923633,0.7977899843476391,3.0,0.030818047571453025,0.0,1.4409412316270507,0.0
 0.2836767696050745,2.156539263176416,4.750335168386726,0.2715302982694181,0.8510303088152239,3.000000000000003,0.028654694383793235,0.0,1.4250076134778136,0.0
 0.30070202666991397,2.1714628631488475,4.7504122126658945,0.29579141920823127,0.9021060800097422,2.9999999999999933,0.026688894755121324,0.0,1.403625912604902,0.0
 0.3171183816372908,2.1866761662923695,4.750496871012034,0.3188338404309616,0.9513551449118728,3.0000000000000067,0.02489835321694048,0.0,1.3783377793744849,0.0
 0.33301245472624413,2.2021757327438296,4.750589048897194,0.3407412418376053,0.9990373641787328,2.9999999999999964,0.023263736991724578,0.0,1.3502914521932086,0.0
 0.34845243261693737,2.2179581226400766,4.75068865179342,0.36158971200546053,1.0453572978508123,2.9999999999999893,0.021768225485338705,0.0,1.3203513631135229,0.0
 0.3634930316897249,2.2340198961179585,4.750795585172763,0.38144858749325955,1.090479095069175,3.0,0.0203971371667015,0.0,1.2891732008954089,0.0
 0.378178874991192,2.2503576133143226,4.750909754507269,0.40038118311006027,1.1345366249735762,2.999999999999996,0.01913761742987519,0.0,1.2572567339498066,0.0
